Cust_ID,Age,duration,Min_balance,spend_per_month,job,marital,education
13724,38,185,59479,39895,technician,married,professional.course
13725,33,9,63090,48091,technician,married,professional.course
13726,26,29,729,16053,admin.,married,high.school
13727,29,39,2430,12083,entrepreneur,single,basic.9y
13728,31,15,67279,15473,admin.,married,university.degree
13729,26,192,56610,41547,technician,married,professional.course
13730,41,125,3231,12154,housemaid,married,high.school
13731,33,219,56724,10590,blue-collar,married,basic.4y
13733,25,77,1096,21306,admin.,divorced,university.degree
13734,52,262,64881,42163,admin.,divorced,university.degree
13735,49,226,63326,11952,housemaid,married,basic.4y
13736,34,52,2845,21686,admin.,married,basic.4y
13737,31,342,66587,34233,blue-collar,single,basic.9y
13738,25,140,68221,41471,services,married,high.school
13739,25,161,66881,19824,services,married,high.school
13740,25,259,60237,46752,services,married,high.school
13741,55,47,58078,24218,services,divorced,high.school
13743,35,98,1015,17060,services,married,basic.9y
13744,32,220,40480,48905,services,married,high.school
13745,52,104,61945,22049,admin.,divorced,university.degree
13746,31,56,1621,12286,blue-collar,married,basic.6y
13747,22,83,1088,17551,unemployed,divorced,professional.course
13748,44,58,1026,20862,blue-collar,single,basic.9y
13749,29,259,50360,37117,admin.,single,high.school
13750,34,183,53359,13610,admin.,married,university.degree
13751,36,110,2268,12891,services,married,high.school
13752,39,119,1860,16763,admin.,married,university.degree
13753,43,105,555,20441,admin.,divorced,high.school
13754,31,134,3835,17916,services,divorced,high.school
13755,49,146,43711,11236,services,divorced,high.school
13756,33,362,44510,42303,technician,married,professional.course
13757,33,99,3618,23835,admin.,single,basic.9y
13758,48,191,42304,27674,services,divorced,high.school
13759,27,509,48515,39700,services,single,high.school
13760,42,68,135,23943,unemployed,married,university.degree
13761,56,160,49356,19088,services,married,basic.4y
13762,38,175,60026,25275,admin.,divorced,university.degree
13763,48,178,60229,18274,blue-collar,married,basic.6y
13764,35,68,2287,22223,blue-collar,married,basic.6y
13765,38,395,44143,39100,admin.,divorced,university.degree
13766,60,143,62127,31920,admin.,married,high.school
13767,35,740,42961,22686,technician,married,high.school
13768,28,58,349,15268,services,married,basic.4y
13769,60,201,58536,35498,admin.,married,high.school
13770,35,85,978,24860,admin.,married,high.school
13771,29,49,1739,14172,services,divorced,high.school
13772,40,138,1358,18202,admin.,married,professional.course
13773,32,59,49038,37244,admin.,single,university.degree
13774,29,208,60389,37077,entrepreneur,married,university.degree
13775,31,85,56366,8477,admin.,single,high.school
13777,55,31,66808,20236,services,married,basic.6y
13779,36,90,2297,13002,admin.,married,professional.course
13780,43,136,445,24606,blue-collar,single,high.school
13781,23,55,1416,12383,blue-collar,single,basic.4y
13782,30,95,1435,13401,admin.,married,high.school
13783,43,120,3368,19403,admin.,married,high.school
13784,41,79,943,17358,admin.,married,university.degree
13785,45,43,2722,14429,admin.,married,university.degree
13786,38,124,3440,23785,management,divorced,university.degree
13787,31,66,2035,14303,admin.,married,university.degree
13788,24,120,1132,18048,admin.,married,high.school
13789,23,107,664,23674,self-employed,single,professional.course
13790,36,100,1950,13996,admin.,married,university.degree
13791,43,377,56788,30896,admin.,married,university.degree
13792,42,86,3544,12589,services,single,high.school
13793,42,304,48709,47865,management,married,basic.6y
13794,23,69,3953,20498,blue-collar,married,basic.9y
13795,24,42,45557,20592,admin.,married,high.school
13796,31,73,1979,21892,technician,married,professional.course
13797,23,41,2778,12740,technician,married,high.school
13799,26,99,50649,12414,blue-collar,married,basic.9y
13800,40,238,64339,47779,admin.,single,university.degree
13801,35,136,69449,48011,admin.,single,high.school
13802,33,367,54888,49039,blue-collar,single,basic.9y
13803,39,188,65647,42664,blue-collar,married,basic.6y
13804,33,531,48799,40495,blue-collar,single,basic.9y
13805,40,65,399,20561,management,married,basic.9y
13806,53,256,46001,14641,retired,divorced,high.school
13807,43,64,1590,22861,blue-collar,married,basic.6y
13808,26,124,44554,31442,blue-collar,married,basic.9y
13809,26,260,41480,39843,admin.,married,high.school
13810,41,57,1096,15591,technician,single,university.degree
13811,38,133,68270,42065,entrepreneur,married,basic.9y
13812,38,166,62841,49666,services,single,high.school
13814,32,117,2595,12433,technician,married,high.school
13815,24,26,299,13198,management,married,high.school
13816,43,265,47272,28812,technician,single,professional.course
13817,33,176,69497,25034,technician,married,high.school
13818,33,130,64801,13031,services,married,high.school
13819,22,29,1930,13636,services,married,high.school
13820,35,96,65823,38957,services,divorced,high.school
13821,31,135,3355,23945,services,married,high.school
13822,26,90,43810,8438,blue-collar,married,basic.9y
13823,32,127,3109,23740,management,married,university.degree
13824,48,705,61621,28346,management,married,high.school
13825,47,106,59320,12177,technician,married,professional.course
13826,28,185,45415,33975,technician,single,professional.course
13827,23,104,3586,21676,admin.,married,high.school
13828,47,455,45397,19339,technician,married,professional.course
13829,45,44,530,21307,admin.,single,university.degree
13830,52,187,51251,43993,admin.,divorced,university.degree
13831,40,45,1458,16964,management,married,high.school
13832,26,114,62129,9817,blue-collar,married,basic.9y
13833,34,55,1593,17792,management,single,university.degree
13834,21,70,3526,19011,management,single,university.degree
13836,45,75,197,13022,housemaid,married,basic.4y
13837,21,54,2002,20874,admin.,single,professional.course
13838,52,401,49589,10997,admin.,divorced,university.degree
13839,24,86,68348,28753,student,single,high.school
13840,28,191,65375,19012,services,married,high.school
13841,32,25,1700,16665,admin.,single,university.degree
13842,43,287,64327,49319,admin.,single,high.school
13843,31,88,3688,15539,management,single,university.degree
13844,33,122,921,16791,admin.,single,high.school
13845,29,115,674,11209,blue-collar,married,basic.6y
13846,31,146,2382,24888,blue-collar,married,basic.9y
13847,21,82,2574,20290,admin.,single,high.school
13848,26,113,42703,32043,entrepreneur,married,professional.course
13849,25,54,2748,22691,entrepreneur,married,professional.course
13850,30,443,40625,39462,admin.,single,high.school
13851,30,402,47209,20413,technician,single,university.degree
13852,38,165,43701,12447,blue-collar,married,high.school
13853,42,71,57977,19527,blue-collar,married,basic.6y
13854,42,96,205,15884,blue-collar,married,basic.6y
13855,38,118,97,20013,technician,divorced,professional.course
13856,30,186,59026,42944,services,married,basic.9y
13857,57,325,50681,29887,admin.,married,basic.4y
13858,34,141,3128,13248,services,married,high.school
13859,34,145,44594,41478,admin.,married,university.degree
13860,30,125,58386,15844,technician,single,professional.course
13861,23,148,2649,23682,technician,single,professional.course
13862,46,630,45496,38989,services,married,basic.9y
13863,30,116,61415,22862,technician,single,high.school
13864,33,78,916,16506,technician,divorced,professional.course
13865,38,139,2423,19480,blue-collar,divorced,basic.9y
13866,27,90,3140,21143,blue-collar,married,basic.4y
13867,29,681,53356,44230,admin.,married,high.school
13868,32,61,3749,21935,unemployed,single,basic.4y
13869,42,156,50987,42001,admin.,married,university.degree
13870,27,483,55724,8946,admin.,single,professional.course
13871,37,165,67087,45684,services,married,basic.6y
13872,35,28,3386,21578,admin.,married,university.degree
13873,23,106,128,20490,blue-collar,married,basic.9y
13874,40,68,3097,21307,technician,single,university.degree
13875,34,173,65603,49088,technician,single,university.degree
13876,28,214,49297,42578,services,married,high.school
13877,34,1082,41569,40979,technician,single,university.degree
13878,43,65,215,16042,technician,single,professional.course
13879,42,730,67512,49722,blue-collar,married,basic.9y
13880,44,54,409,11509,services,single,high.school
13882,40,53,2296,24667,technician,single,professional.course
13883,39,135,2885,23852,technician,single,professional.course
13884,44,70,61819,19771,blue-collar,single,university.degree
13885,42,211,47257,9147,blue-collar,married,basic.6y
13886,30,163,53803,34961,technician,single,professional.course
13887,45,140,41,13826,management,single,basic.9y
13888,37,36,1405,24800,admin.,married,university.degree
13889,39,297,64098,6449,services,married,high.school
13890,37,50,1629,14420,technician,divorced,professional.course
13891,40,122,1758,14475,technician,divorced,professional.course
13892,34,116,40050,27505,technician,single,university.degree
13893,26,250,57102,32093,blue-collar,married,basic.9y
13894,42,145,3468,24874,blue-collar,single,basic.6y
13895,43,144,3449,11966,blue-collar,married,university.degree
13896,28,51,3685,19427,admin.,single,high.school
13897,45,75,851,16485,blue-collar,married,basic.9y
13898,28,413,65891,15706,services,married,high.school
13899,43,97,69173,48453,technician,single,professional.course
13900,31,135,42095,19447,services,married,high.school
13901,39,37,1108,23793,self-employed,divorced,professional.course
13902,30,103,2037,21124,technician,single,university.degree
13903,21,98,1400,24022,blue-collar,married,basic.4y
13904,31,45,11,12334,admin.,single,high.school
13905,40,97,2958,15751,admin.,single,professional.course
13906,27,93,1161,13561,retired,divorced,basic.4y
13907,54,188,52833,37480,retired,divorced,basic.4y
13908,49,604,63684,28649,management,married,university.degree
13909,34,159,51084,26747,technician,single,university.degree
13910,54,498,59257,47716,retired,divorced,basic.4y
13911,41,136,1459,22785,admin.,single,university.degree
13912,25,114,3004,16114,blue-collar,married,basic.4y
13913,30,231,40394,26068,technician,married,university.degree
13914,32,38,2431,12114,technician,married,university.degree
13915,29,33,740,12292,student,single,high.school
13916,28,33,613,22269,blue-collar,single,professional.course
13917,36,221,54011,36864,blue-collar,married,basic.4y
13918,28,83,1950,13979,admin.,married,university.degree
13919,40,138,2038,20111,services,divorced,high.school
13920,36,353,60136,6840,blue-collar,married,basic.4y
13921,34,142,1417,15045,blue-collar,married,basic.9y
13922,22,115,3707,22581,services,married,basic.9y
13923,27,121,42339,35602,admin.,single,high.school
13924,27,185,65233,5796,admin.,single,high.school
13925,27,297,67561,29528,admin.,single,high.school
13926,47,266,43748,30178,blue-collar,divorced,basic.9y
13927,36,88,3561,24868,admin.,single,high.school
13928,34,84,145,11183,admin.,single,high.school
13929,34,112,61406,32348,services,single,high.school
13930,55,61,67182,25817,retired,married,basic.6y
13931,29,306,60527,47233,entrepreneur,married,university.degree
13932,32,1027,52320,15002,admin.,single,university.degree
13933,41,64,1235,23031,entrepreneur,married,high.school
13934,44,43,1667,21491,entrepreneur,married,basic.4y
13935,27,338,64733,17458,admin.,single,professional.course
13936,40,109,1715,14510,management,married,university.degree
13937,25,138,53373,31599,blue-collar,single,basic.9y
13938,37,210,54086,12932,services,divorced,basic.6y
13939,41,80,3311,14983,entrepreneur,married,professional.course
13940,40,30,2402,13880,admin.,married,high.school
13941,37,349,68219,6745,entrepreneur,single,basic.9y
13942,44,51,29,13113,management,single,university.degree
13943,23,283,49284,19255,entrepreneur,married,professional.course
13944,45,64,1947,24080,blue-collar,married,basic.9y
13945,48,360,60844,23122,technician,divorced,professional.course
13946,27,216,54367,16705,admin.,single,high.school
13947,30,129,1668,11928,blue-collar,married,basic.9y
13948,27,317,49921,34947,admin.,single,high.school
13949,21,83,2938,17386,management,single,university.degree
13950,29,202,53874,24780,admin.,single,high.school
13951,43,108,47752,25036,blue-collar,divorced,basic.9y
13954,47,194,69696,45148,admin.,married,university.degree
13955,29,165,52385,43173,admin.,married,high.school
13956,43,64,48214,39694,technician,single,professional.course
13957,28,97,3100,14779,blue-collar,single,basic.9y
13958,43,82,67918,37135,blue-collar,divorced,basic.9y
13959,27,53,408,12753,retired,divorced,high.school
13961,26,136,67371,11197,technician,married,professional.course
13964,26,95,3775,23990,retired,married,basic.6y
13965,43,54,42496,34242,admin.,single,high.school
13966,55,632,60218,26735,retired,married,basic.6y
13967,35,85,1040,14136,admin.,single,high.school
13968,27,192,51594,9309,admin.,single,high.school
13969,32,139,3180,17817,admin.,single,high.school
13970,40,138,1372,19696,blue-collar,divorced,high.school
13971,38,319,42224,34919,blue-collar,married,basic.9y
