Age,duration,Min_balance,spend_per_month
32,1291,24904,33862
29,221,64231,28021
45,214,64604,20288
32,123,57588,45106
26,74,51264,14527
47,82,36705,45178
29,164,24690,48501
26,256,21807,15029
46,86,17791,37857
48,358,46615,39058
48,349,10282,16022
33,107,62856,5845
31,238,19929,22467
34,38,12847,18837
25,73,36917,31395
32,78,62024,18092
54,832,11379,19385
52,106,29645,19060
45,113,45746,11340
36,529,32543,15314
38,464,17868,11841
34,61,56767,21819
38,108,31859,37712
39,332,57725,35826
51,81,19846,35575
60,112,34518,19226
29,181,65019,48320
50,108,37142,30192
37,226,32605,27198
51,60,35941,47926
48,85,49076,34506
39,202,48604,26395
37,540,66150,29381
36,196,21667,35070
40,52,61789,25069
47,74,49420,35022
44,299,27226,15518
36,311,40758,49895
26,123,19838,27011
33,232,27552,20257
52,65,13865,41092
40,65,16482,20218
41,157,62484,6572
45,216,21816,14117
30,79,45384,13085
33,220,33998,39675
39,152,13934,27877
33,140,27049,12023
31,400,15676,21887
42,163,17549,16532
35,77,45382,31276
56,356,24742,29263
52,117,64531,17315
29,1055,23887,33800
56,772,30058,41135
38,306,20004,44152
60,64,62820,47638
56,139,25377,49362
39,72,49922,25549
40,49,32000,29499
56,287,24491,44525
30,136,42354,27220
43,119,38002,27446
39,422,62222,46288
41,125,31244,30944
27,114,64621,47528
43,99,24713,6745
37,218,65371,47160
25,174,50299,40838
37,168,21687,48824
24,233,15856,24997
59,322,66793,46739
32,443,28039,32348
30,76,50700,6763
40,217,13097,18903
27,257,57918,32352
30,882,39245,12931
48,254,65500,35691
37,83,20415,20447
39,213,55083,45099
34,252,17695,37885
41,36,24770,36673
34,540,55762,27829
36,280,27888,34439
37,683,51415,30902
42,230,41034,11180
39,452,15487,7647
39,149,40771,22790
35,172,22532,38620
35,51,27363,7085
34,35,22476,5911
42,626,34980,47060
49,122,25865,30725
53,63,30811,23959
29,100,30387,29430
32,70,16274,36289
29,255,10966,44084
46,217,47124,31991
58,1098,24280,38022
32,176,44219,43902
44,331,38237,12592
26,901,43843,44624
56,123,52149,11708
25,77,13256,35415
29,91,37650,20411
44,63,26331,19215
44,173,50128,9707
44,128,13158,32984
44,76,37278,21869
29,411,27995,10071
37,179,25277,8382
34,139,43791,49081
54,75,14724,21777
58,210,61413,10449
24,700,12977,44210
35,329,57240,13328
30,225,16188,17367
40,96,52636,40256
29,166,50015,19408
54,186,42642,12909
40,92,31085,46569
52,80,22744,40994
44,67,42461,19241
34,190,18583,15769
31,104,11407,45219
30,174,61645,44254
36,37,37677,8846
26,589,69382,27869
36,183,16445,21409
36,151,31824,6038
40,29,19459,19327
46,186,58130,29852
34,73,44882,17535
46,88,35233,30885
27,522,29809,12195
36,112,13773,14989
50,65,59440,24806
28,149,14811,33732
34,206,46712,12473
41,123,61484,36079
41,378,25196,33956
40,100,62139,48034
25,81,68760,40837
43,175,29772,17923
35,250,64262,18529
38,156,41418,37302
45,173,56591,25170
32,127,55654,12890
51,324,35053,24919
33,198,26290,38917
39,87,44686,9958
56,311,13894,40346
35,313,39015,33256
57,302,58976,36905
54,91,41278,24582
49,47,18021,39637
40,119,32622,13814
33,117,30062,8277
33,142,64034,5594
24,183,54134,36098
25,249,26588,19191
34,274,65002,12007
37,144,68198,15069
39,23,24835,24731
32,128,65587,32818
34,491,35151,43017
25,162,14366,42417
32,213,20516,33166
29,164,18879,6800
59,63,42909,41929
39,79,34951,28211
35,114,22445,38522
33,136,14053,27234
25,97,23278,13937
60,100,67152,31559
44,160,52860,30874
31,240,62776,23719
36,78,10861,25868
30,87,30932,38428
36,940,44730,21660
53,340,69534,49804
40,196,31399,5486
48,85,18867,16601
36,199,59769,11322
47,160,53392,31035
28,166,68952,8813
31,271,29514,13082
58,317,16503,24391
36,98,61064,26549
34,123,34546,41244
34,321,24969,30449
44,78,37523,25180
33,73,63893,30703
29,327,47809,5223
36,411,10124,8232
43,198,11148,26213
32,98,11088,7008
46,24,69104,46917
50,352,25309,9106
41,245,44324,7489
38,559,51885,8070
41,440,57778,33961
49,242,55147,43168
38,479,41781,32434
50,514,54096,5185
53,91,16699,18612
39,78,38002,44817
43,318,14009,8707
41,295,49891,40829
32,83,69202,13139
31,346,53673,14611
29,238,59910,9143
52,291,13109,47181
58,149,43730,34642
47,200,47678,15517
45,290,17251,17782
45,222,28464,31301
37,90,21882,40594
49,171,18150,17579
26,170,17364,17783
40,493,43440,44504
32,188,47641,6725
30,17,30164,6918
60,316,50788,15299
39,398,11861,26686
35,782,40022,17391
32,137,62704,30050
28,419,16914,25661
48,65,54858,7356
46,96,64705,38586
26,223,12330,10728
28,70,39417,14832
52,150,53337,26415
29,559,31700,6382
38,952,69582,27224
42,71,10545,27370
36,152,25959,38140
27,486,48158,5770
47,224,21365,43445
54,152,64418,44090
32,22,26173,6167
42,130,20852,43717
39,135,51626,45513
37,199,36880,47484
25,185,18106,8970
34,220,57795,19322
41,85,59729,22592
40,258,62986,39402
26,108,29118,40280
49,244,22430,21267
60,253,15632,33586
42,306,37964,37357
35,134,26209,25024
30,69,16093,27186
42,175,17197,20787
39,436,68389,32987
25,92,50846,47628
37,155,30571,23864
32,371,49436,33025
35,216,27467,32102
28,243,30709,15203
32,718,56422,33379
42,442,67881,21913
35,184,44153,28709
45,189,47003,5827
39,164,43170,44971
38,166,63945,48393
52,699,31262,31845
41,178,59843,42639
45,553,23180,26274
32,1137,62208,48278
38,100,42620,26786
53,445,47315,12692
37,332,61857,29363
48,61,59862,20983
36,90,15758,17159
31,174,45564,48108
31,204,27069,24184
35,271,23268,48033
54,87,56436,24759
45,330,26767,36311
41,259,19663,40982
34,237,13884,9999
41,116,57678,23447
35,388,65220,32417
33,59,21701,26788
51,329,43429,32469
41,753,32228,14488
40,99,12869,49002
50,42,39019,32782
33,182,26622,5991
37,250,32788,49243
48,511,33079,14759
54,26,33011,11309
34,478,68132,46515
35,579,27695,9573
38,96,12285,31755
37,95,58064,17157
40,126,50555,37405
56,52,14999,24955
35,138,69655,33673
35,94,56958,21361
44,299,15647,34573
59,69,61532,7695
39,44,45862,21549
39,135,37999,16914
53,154,52210,26113
41,80,14182,26156
30,115,69474,31964
47,107,55910,25710
32,308,31756,29818
54,129,53917,19145
56,33,43357,45254
50,296,61110,16930
26,126,51168,14866
26,198,69314,18017
36,73,43468,49643
47,180,54446,24802
36,69,50068,41351
37,76,44601,35726
51,40,52697,15115
36,878,39471,19030
21,54,40560,8233
39,129,68858,37863
39,480,18609,29510
29,583,56356,11478
45,101,28202,30591
37,339,67837,42445
40,27,56621,8246
25,490,34661,5564
49,81,24315,15424
44,399,67974,46985
34,42,47682,23647
39,29,66809,24555
56,75,34158,10808
41,47,41772,30170
32,62,48708,25620
30,484,58374,45882
33,305,42570,33829
46,95,46430,40306
34,893,18096,37915
57,62,50409,25886
29,103,68558,32714
43,204,33163,30058
53,453,13885,41157
53,71,63561,14221
50,91,52920,26398
44,360,11884,42858
28,643,10626,6780
39,29,46763,36744
48,327,56996,49285
55,175,27123,26443
43,109,15209,36384
44,240,16966,12053
33,916,40631,24303
43,363,15967,31274
39,281,17771,37216
29,442,20280,14945
46,196,10093,16578
36,68,53738,39935
47,181,56158,9718
41,88,48904,19779
47,305,18597,38799
42,197,22985,16925
36,133,48573,23231
42,138,58348,35620
39,439,58478,11626
45,232,43913,31540
48,63,59424,49225
37,867,26948,42649
30,587,63599,23402
56,458,37212,38359
28,191,64946,30759
33,64,13087,10533
28,354,25527,39901
29,300,37827,5966
36,105,41181,6611
35,328,36640,7896
49,339,30289,36262
22,561,10198,26648
48,116,48512,32961
53,706,17755,40957
32,261,40659,44683
48,314,55166,7898
52,219,59830,27299
33,139,49551,49202
30,98,61942,17894
29,694,25297,17612
31,68,10834,26661
38,165,59796,21321
45,275,10883,38318
36,153,51962,13912
45,83,44626,11317
31,76,55758,28164
47,79,11397,38892
27,145,20751,16364
37,199,59243,20079
49,158,17222,46796
37,316,38594,22081
42,117,49207,40636
54,288,62266,18081
52,78,30491,34929
43,26,56716,10236
30,100,33888,10293
43,49,37788,23966
52,241,13863,41405
38,95,64855,39259
38,362,38557,29079
32,125,26758,9561
47,91,23119,7453
34,187,51994,43954
33,420,19395,24114
42,115,44707,32563
57,64,66845,15272
24,40,13109,49260
33,113,42582,16184
39,68,67006,49011
45,55,53182,46042
31,62,67438,36554
31,886,37996,19642
48,100,16516,22141
37,61,12594,17030
32,1199,29689,33507
51,140,20697,18831
33,436,67066,37702
60,72,14619,41887
25,119,35753,43123
50,123,58776,21240
33,553,20962,24054
44,320,17715,26964
43,935,49516,34649
57,74,47804,30099
58,81,65049,33376
50,586,21442,31903
41,950,17100,49393
34,159,33699,47622
31,838,23856,17667
31,46,48590,28796
55,473,66428,5959
45,119,33448,31377
48,967,42760,43972
44,33,51969,40484
30,148,29006,30153
57,651,31579,12282
39,437,47103,14145
52,134,65494,11697
36,116,53199,47408
41,143,22397,12807
43,174,60968,16679
39,63,62212,16747
44,340,69793,17912
40,103,61414,10726
49,41,22244,46251
42,247,61145,37653
56,114,35211,19798
31,327,62588,30284
52,110,34631,15426
33,257,20362,42716
33,59,54714,47157
45,113,66758,18589
51,127,60542,37876
36,183,20726,21096
45,142,14981,8554
42,678,36720,21784
43,86,48997,34550
42,96,15934,16096
36,211,22748,31366
42,201,39790,15469
48,105,57843,8190
35,100,22175,32772
30,952,57432,21804
31,181,24954,8271
40,389,13063,27219
26,203,60637,32947
47,450,60784,5222
41,105,67290,9291
40,85,39173,32993
37,203,32942,37892
38,74,15509,10940
49,222,14038,37281
50,30,57313,47328
37,268,21427,31302
55,148,62424,24793
50,427,11083,38064
38,90,49990,20700
33,177,25989,14701
41,328,21800,11242
56,133,45017,30686
52,516,25008,38360
51,204,46435,14074
32,184,53620,46000
33,157,45926,48643
49,319,48352,33764
29,199,30713,26092
35,147,27349,28403
25,394,30197,34559
47,81,29541,37413
45,157,19461,30611
56,375,65766,6035
43,184,48517,19849
57,162,48856,47824
47,47,66456,33842
45,215,16959,15615
45,230,12988,30862
40,105,18964,21736
36,150,54276,5995
41,213,60399,11315
45,126,21753,31474
38,70,67055,5521
49,141,37378,37913
53,111,22524,8877
37,287,39237,15437
43,83,63882,17213
29,124,24872,30894
39,67,54576,23433
34,104,63506,34526
57,904,10593,6370
30,597,59433,24294
28,274,55014,23890
35,124,67143,5161
28,354,52671,47111
46,152,38175,38473
31,328,23528,23115
59,59,58362,34733
39,125,36886,16509
36,158,69954,6671
33,179,36796,45241
41,649,48734,41242
40,26,50967,19669
28,203,68760,23006
30,138,53189,25554
25,107,26333,39057
45,409,46337,27989
40,48,53765,20153
37,83,17565,27122
45,199,54113,37548
49,122,32459,22980
42,218,17477,24615
35,93,18078,9315
50,222,25729,17741
56,378,49557,35885
43,93,41539,45149
35,514,53608,49869
53,89,48132,46407
30,58,48817,16040
32,850,50781,34174
32,307,56267,36256
40,89,63828,10770
38,71,41882,13898
54,52,29949,22555
59,136,60286,23055
45,542,68819,6627
40,265,53199,34778
27,84,53658,27415
55,410,16015,38388
37,93,54783,48415
53,134,57167,17298
56,403,29180,5708
39,36,57795,19219
29,109,44248,20309
30,90,14204,10126
31,305,52257,45456
42,135,29383,40897
36,614,40276,10487
38,781,47360,40432
43,112,68427,9415
41,337,12861,30632
32,423,13661,35579
44,171,62143,31520
39,110,41702,12738
39,138,10917,28695
40,126,53309,37675
27,137,31075,39733
56,125,29018,5193
51,202,32296,25711
43,123,60990,13363
48,49,66494,20019
39,106,13184,24716
55,885,33484,27116
44,112,47657,32523
42,236,63283,37130
46,187,38934,15441
35,108,51154,39680
48,583,43814,30586
56,192,20530,33205
36,149,23602,44345
28,151,46633,34788
42,165,57743,36303
30,92,31795,23657
36,91,40842,7079
54,2025,20759,37840
53,123,15745,11242
35,107,65695,43075
38,406,19468,44889
32,12,63977,24219
45,128,60500,17168
55,146,31488,26323
35,66,22255,22474
31,278,20960,27079
41,753,66202,9477
39,120,14884,20344
49,167,50598,48247
30,48,54983,18771
41,385,61852,40309
40,97,28784,14805
28,651,41582,24149
47,223,47632,31411
59,309,67646,17370
33,155,37677,32413
44,98,35211,49946
38,46,66072,37150
38,252,13064,32287
45,691,62700,39184
39,93,18524,27453
56,315,43884,14481
53,154,58747,39494
35,344,63168,36250
38,128,45760,45356
55,278,45585,41986
30,436,12451,27503
48,189,48151,6203
32,186,12442,19169
50,84,50943,40989
32,264,54641,27519
43,237,18323,29920
38,72,65686,13009
50,77,24829,35020
49,128,25496,35542
58,43,68273,8350
35,64,63833,28500
44,351,23230,32408
41,139,21554,36118
50,119,39939,40565
54,394,26458,49141
42,174,59995,48737
31,62,50755,47557
43,349,68284,34825
58,100,15705,39656
35,56,49435,46675
59,133,24047,23941
40,134,35777,44829
48,113,26429,39659
49,185,59152,15524
59,331,18713,25702
24,167,24601,9689
43,30,58776,15991
36,77,25792,5896
56,136,38937,15675
34,320,25245,8451
27,138,11445,36210
34,10,47147,9941
58,75,13545,14775
39,72,57885,29729
46,993,20802,41193
40,160,12236,38110
49,138,66260,44907
42,122,44977,32821
42,919,17160,26868
32,52,54536,22736
44,80,47069,22821
52,558,59388,42105
40,124,61221,8407
43,73,57679,17473
35,992,28937,36448
54,68,40460,30679
35,98,27614,13458
34,54,46652,5239
22,58,60059,46313
42,81,17971,45244
33,118,14382,33666
39,127,28428,39514
47,309,22215,11993
56,871,42222,34443
49,577,46023,38452
39,582,16203,19143
29,46,57923,29597
55,270,27977,29120
34,317,40976,46715
32,281,52157,39726
46,410,16447,26669
31,186,52486,48381
54,322,47096,39600
44,37,44516,36914
52,283,44708,12506
49,88,14183,33139
35,312,42988,38365
43,1141,23358,14957
59,1268,14195,28182
36,602,38262,17889
39,1178,65740,15701
36,130,55198,12241
44,541,61040,32990
44,226,15174,37827
37,640,69866,49507
41,340,25860,20379
41,230,21905,19394
52,159,62763,20079
45,138,61920,45030
30,773,63025,45945
48,298,56717,12414
43,1618,60556,49888
48,361,29448,39216
40,100,33857,8488
29,124,66677,19054
50,153,33045,30955
49,67,48185,39257
44,462,68364,30889
49,320,20852,11596
38,69,45627,43323
39,71,26991,7136
43,190,49910,23060
30,204,40544,17688
41,85,58732,23375
25,1243,13493,22943
47,130,12366,16499
54,339,61805,30263
36,316,27296,10679
33,166,37942,29399
34,168,60269,44481
36,247,42501,28205
57,243,54907,43059
37,227,18404,21499
38,153,32651,48328
41,122,14599,30864
53,232,69464,13449
39,238,55468,10556
47,211,45951,27716
33,111,28810,32509
34,161,15358,38706
32,188,68576,34476
33,67,49696,34327
38,361,40374,25185
48,454,20785,22490
48,700,36544,45431
30,83,43782,21625
36,247,45352,24841
45,252,26720,40872
60,62,13200,33977
32,559,43491,38097
33,190,25728,22810
35,10,52242,29513
48,189,15290,38272
29,109,26859,11963
46,148,20678,25119
45,107,25505,47566
35,82,37195,41630
30,405,20898,9971
44,103,10610,7553
32,143,14914,18878
27,61,62616,7062
46,424,14920,29650
29,140,21758,27151
39,157,23191,17679
34,157,68116,48788
34,110,49950,13101
39,69,28743,26848
35,513,39187,47176
50,241,60520,9814
38,757,13356,39530
32,68,15337,33340
32,171,19943,8490
38,182,13256,12288
49,270,54997,36929
38,172,52094,27866
28,177,10669,37950
33,119,62706,27458
37,75,35160,18430
41,192,18546,41275
41,686,26629,12937
40,104,36002,32671
31,325,58982,15288
41,33,52204,41969
34,144,22861,45845
48,57,50752,42096
52,184,18767,49477
47,109,13246,5644
50,741,56389,42683
40,349,35486,8113
38,100,24116,13698
47,87,59247,46191
34,95,53280,37856
35,114,63737,37273
33,109,28722,10719
37,1323,32237,32331
52,186,39417,25836
29,187,38676,7786
47,580,58015,9052
39,81,44211,40683
52,253,27895,10769
41,75,29113,17026
39,144,13904,9276
35,276,44226,8487
49,93,66047,34269
32,106,30225,26537
47,90,28519,18121
28,78,62027,22405
40,55,18476,45909
59,204,32648,42183
50,408,54534,19723
32,147,56331,36231
38,287,63315,37246
34,84,19061,30135
41,119,20677,19998
51,133,20803,6913
31,195,60501,9703
28,108,25593,14293
40,92,16192,16151
50,264,16539,7120
56,123,39377,24087
45,73,27894,8014
34,146,39806,30033
34,206,66196,33276
54,100,61359,20474
32,452,10371,11403
36,163,42705,5972
40,69,50568,48028
25,35,40867,22504
52,215,33661,15024
44,96,63807,49690
52,119,27130,24201
34,265,10793,13405
40,60,57586,25915
31,179,29376,10935
45,162,12165,8180
46,227,45533,25862
33,41,31442,41644
36,1093,25641,19001
40,270,41701,5089
43,1395,38465,11603
35,178,50325,10715
32,223,61279,16617
56,35,16979,40755
28,210,59240,45704
43,193,10372,37500
38,822,63177,24850
41,163,38058,46502
53,339,50791,45562
32,140,68924,34431
30,71,67907,19981
40,1238,38018,15537
47,32,14669,34001
52,116,33916,10838
59,64,56613,34927
33,77,44230,30555
29,73,60231,18498
56,42,61474,46833
52,24,18221,43525
46,25,46899,6294
37,147,49022,30972
33,145,15000,36401
57,80,32311,46184
60,35,55450,36886
36,141,10036,14017
34,263,69705,36698
38,123,13148,21864
31,208,13680,39487
25,100,16162,43745
42,91,47936,42228
29,1298,58382,28565
41,644,67557,25284
44,289,48491,29127
43,1089,38278,26699
51,124,36341,38665
29,157,12504,48908
33,226,13384,10466
34,136,29615,29055
53,541,49077,36798
41,242,19773,10587
52,50,55351,26494
44,73,18799,29362
38,250,48446,37456
26,181,62647,31664
30,32,56687,11288
41,235,48169,43771
40,121,20275,19748
57,215,57556,41802
35,320,61853,23616
41,382,64226,17465
53,244,28695,11231
40,286,68687,24933
26,1021,52583,8548
45,167,59136,28959
31,1248,46921,39654
32,179,15658,43273
29,203,17246,46417
28,273,44285,45942
27,209,10918,20412
32,39,45827,40671
52,162,24123,43023
46,418,18642,28892
37,348,69706,35010
36,135,14313,34086
28,131,20820,19477
52,401,32002,44501
30,332,54391,33157
29,78,13809,33189
