,Cust_ID,Age,duration,Min_balance,spend_per_month,job,marital,education,dbscan_labels
10700,12354,45,135,221,13979,unemployed,married,high.school,1
10701,12355,39,112,51006,17067,blue-collar,married,basic.9y,0
10702,12357,42,135,3401,12554,blue-collar,single,basic.9y,2
10703,12358,32,54,758,16187,technician,married,high.school,1
10704,12359,34,44,2087,20503,technician,divorced,professional.course,4
10705,12360,36,55,62004,28051,admin.,single,university.degree,0
10706,12361,26,2635,53850,38020,technician,single,university.degree,0
10707,12362,42,36,3143,14139,admin.,divorced,university.degree,4
10708,12363,22,138,2014,18345,technician,married,university.degree,1
10709,12364,36,318,49146,48093,blue-collar,divorced,basic.9y,0
10710,12365,32,93,2047,15957,services,single,high.school,2
10711,12366,57,53,67558,26041,services,divorced,high.school,0
10712,12367,39,98,3188,16737,technician,married,professional.course,1
10713,12368,29,119,2413,14945,blue-collar,married,basic.4y,1
10714,12369,34,103,1935,16188,housemaid,married,high.school,1
10715,12370,30,193,42465,22146,blue-collar,married,basic.9y,0
10716,12371,39,333,68648,22367,admin.,divorced,university.degree,0
10717,12372,52,241,48599,35105,blue-collar,married,basic.9y,0
10718,12373,21,137,2289,13450,blue-collar,married,basic.9y,1
10719,12374,21,139,2372,16835,technician,married,professional.course,1
10720,12375,32,111,814,21586,technician,married,professional.course,1
10721,12376,35,89,42357,8690,management,married,basic.9y,0
10722,12377,36,112,50201,8490,admin.,divorced,university.degree,0
10723,12378,56,489,53860,49300,admin.,married,high.school,0
10724,12379,27,82,539,22024,retired,divorced,basic.9y,4
10725,12380,44,66,3851,16960,services,married,high.school,1
10726,12381,37,97,988,18441,services,divorced,basic.4y,4
10727,12382,31,32,3275,24079,technician,married,basic.6y,1
10728,12383,29,24,58726,13397,self-employed,married,basic.6y,-1
10729,12384,35,147,3920,13844,housemaid,divorced,basic.4y,4
10730,12385,39,43,56556,48335,entrepreneur,married,professional.course,0
10731,12386,23,46,3536,17317,retired,married,basic.4y,1
10732,12387,47,177,46274,37190,services,married,high.school,0
10733,12388,38,170,44512,37426,admin.,single,university.degree,0
10734,12390,31,113,2140,16898,admin.,married,high.school,1
10735,12391,40,136,1821,22517,services,single,high.school,2
10736,12392,31,30,1912,13470,services,married,high.school,1
10737,12393,37,394,49246,10212,unemployed,single,professional.course,0
10738,12394,33,42,44808,20076,management,married,university.degree,0
10739,12395,51,41,53045,19424,services,married,high.school,0
10740,12396,37,98,65785,38955,services,married,high.school,0
10741,12397,26,114,54921,30675,blue-collar,single,basic.9y,0
10742,12398,36,107,154,19720,blue-collar,married,basic.9y,1
10743,12399,31,58,357,20476,blue-collar,married,basic.6y,1
10744,12400,25,34,284,23799,housemaid,divorced,basic.4y,4
10745,12401,21,80,1856,13633,services,married,high.school,1
10746,12402,36,206,63072,5395,technician,married,professional.course,0
10747,12403,38,104,2004,15629,services,married,high.school,1
10748,12404,40,156,46654,28203,entrepreneur,married,basic.9y,0
10749,12405,39,512,60832,44679,services,divorced,basic.6y,0
10750,12406,36,50,50792,38611,blue-collar,married,high.school,0
10751,12407,43,23,66290,44167,blue-collar,married,basic.9y,0
10752,12408,26,118,3709,19747,services,married,high.school,1
10753,12409,28,52,3101,21489,unemployed,married,basic.4y,1
10754,12410,29,132,916,12106,admin.,single,university.degree,3
10755,12411,26,99,1005,12568,management,divorced,university.degree,4
10756,12412,44,241,56721,25662,entrepreneur,married,basic.9y,0
10757,12414,30,59,44340,49317,blue-collar,single,basic.4y,0
10758,12415,40,63,46620,19628,blue-collar,married,high.school,0
10759,12416,40,54,46578,17843,entrepreneur,divorced,university.degree,0
10760,12417,41,87,50141,13340,management,married,university.degree,0
10761,12418,45,973,58561,6209,admin.,married,basic.9y,0
10762,12419,36,122,68842,20457,management,married,university.degree,0
10763,12420,34,375,49776,49498,blue-collar,married,basic.4y,0
10764,12421,50,111,45348,6385,technician,married,high.school,0
10765,12422,38,50,53939,40603,admin.,divorced,university.degree,0
10766,12423,56,35,40357,15936,technician,married,professional.course,0
10767,12424,34,115,2159,11380,services,married,high.school,1
10768,12425,32,157,56302,37511,services,married,high.school,0
10769,12426,29,45,45016,16956,admin.,married,university.degree,0
10770,12427,30,67,2554,15631,technician,married,professional.course,1
10771,12428,47,134,65626,28632,admin.,married,university.degree,0
10772,12429,28,325,65457,41896,blue-collar,married,basic.9y,0
10773,12430,35,170,49565,28171,blue-collar,married,basic.6y,0
10774,12431,45,124,49813,12342,blue-collar,married,basic.9y,0
10775,12432,46,111,55126,17131,blue-collar,married,basic.6y,0
10776,12434,38,57,2800,18850,housemaid,married,basic.4y,1
10777,12435,28,101,1246,24113,blue-collar,married,high.school,1
10778,12436,31,25,65808,46633,admin.,single,university.degree,0
10779,12437,45,528,67630,39599,blue-collar,married,basic.9y,0
10780,12438,49,41,60840,34337,management,married,university.degree,0
10781,12439,23,145,965,12010,blue-collar,divorced,basic.6y,4
10782,12440,38,361,61001,37109,admin.,single,basic.9y,0
10783,12441,48,493,48756,29240,blue-collar,married,basic.4y,0
10784,12442,48,470,62416,14385,blue-collar,married,basic.4y,0
10785,12443,41,58,151,24126,admin.,single,university.degree,3
10786,12444,47,48,42708,43394,blue-collar,divorced,basic.4y,0
10787,12445,40,26,3644,23720,admin.,married,basic.9y,1
10788,12446,22,140,964,16870,admin.,divorced,university.degree,4
10789,12447,32,45,992,12416,management,married,university.degree,1
10790,12448,36,79,56390,13810,self-employed,divorced,basic.4y,0
10791,12449,29,44,211,18534,blue-collar,single,basic.9y,2
10792,12450,35,35,2540,18308,blue-collar,married,basic.9y,1
10793,12451,40,716,60605,18191,self-employed,married,professional.course,0
10794,12452,42,144,1279,12924,entrepreneur,married,university.degree,1
10795,12454,35,85,2721,19281,blue-collar,single,basic.9y,2
10796,12455,39,77,497,16146,blue-collar,single,basic.9y,2
10797,12456,34,28,2929,13701,entrepreneur,married,high.school,1
10798,12457,29,364,54291,14272,blue-collar,single,basic.9y,0
10799,12458,33,78,297,17872,entrepreneur,married,university.degree,1
10800,12459,41,57,3498,21096,services,married,high.school,1
10801,12460,34,280,41577,23802,management,married,university.degree,0
10802,12461,35,109,54626,9807,entrepreneur,married,university.degree,0
10803,12462,45,74,3093,23440,blue-collar,married,basic.4y,1
10804,12463,49,25,66288,26916,blue-collar,married,basic.4y,0
10805,12464,56,75,67608,19162,retired,divorced,basic.4y,0
10806,12465,34,64,62656,26176,admin.,married,university.degree,0
10807,12466,40,235,46651,35879,technician,married,basic.9y,0
10808,12467,30,148,325,15440,admin.,married,university.degree,1
10809,12468,40,93,785,14919,blue-collar,married,basic.9y,1
10810,12469,35,78,1508,11390,retired,divorced,basic.4y,4
10811,12470,37,21,47200,32281,admin.,married,high.school,0
10812,12471,37,31,58249,20612,housemaid,married,high.school,0
10813,12472,49,838,52460,43483,blue-collar,married,basic.4y,0
10814,12473,40,64,54784,19069,management,married,university.degree,0
10815,12474,35,149,1740,14189,management,married,university.degree,1
10816,12475,37,27,44766,45181,technician,married,basic.6y,0
10817,12476,26,68,3400,24859,blue-collar,divorced,basic.9y,4
10818,12477,30,54,1127,20485,technician,divorced,university.degree,4
10819,12480,42,87,3878,13938,services,divorced,professional.course,4
10820,12481,26,35,999,16081,admin.,divorced,basic.9y,4
10821,12482,38,87,3163,15253,blue-collar,married,basic.6y,1
10822,12483,48,75,55569,12575,blue-collar,married,basic.9y,0
10823,12484,23,95,2540,20974,blue-collar,married,basic.4y,1
10824,12486,30,402,46402,36698,blue-collar,single,basic.4y,0
10825,12487,53,60,44265,36437,self-employed,divorced,basic.9y,0
10826,12488,38,65,2327,19504,technician,married,professional.course,1
10827,12489,32,307,65295,20109,services,single,basic.6y,0
10828,12490,32,53,2561,18168,entrepreneur,divorced,high.school,4
10829,12491,32,174,54324,14561,services,married,high.school,0
10830,12492,37,283,68762,26983,services,married,high.school,0
10831,12493,42,1098,61698,16454,blue-collar,married,basic.6y,0
10832,12494,38,124,2731,24195,admin.,divorced,high.school,4
10833,12495,37,351,65889,25403,entrepreneur,married,university.degree,0
10834,12496,41,110,1537,22494,unemployed,married,high.school,1
10835,12497,43,88,2486,17329,entrepreneur,single,high.school,2
10836,12498,57,471,63300,47760,retired,married,high.school,0
10837,12499,47,256,62519,40379,services,married,high.school,0
10838,12500,47,108,52958,18578,services,married,basic.6y,0
10839,12501,38,48,48469,34140,services,married,basic.9y,0
10840,12502,33,76,57849,38872,blue-collar,married,basic.4y,0
10841,12503,43,35,59537,12059,blue-collar,married,basic.4y,0
10842,12504,51,375,50841,15128,unemployed,married,basic.9y,0
10843,12505,22,78,3319,22869,blue-collar,married,basic.4y,1
10844,12506,36,166,46656,30149,services,married,high.school,0
10845,12507,27,55,1048,18694,blue-collar,married,basic.9y,1
10846,12508,26,633,57308,48829,management,single,university.degree,0
10847,12509,45,58,3500,15500,services,single,university.degree,3
10848,12510,45,326,49415,42703,entrepreneur,married,basic.9y,0
10849,12511,45,132,2156,24284,admin.,divorced,university.degree,4
10850,12512,34,26,1485,21969,retired,divorced,university.degree,4
10851,12513,42,42,3395,18899,management,married,basic.9y,1
10852,12514,27,81,3018,14650,blue-collar,married,basic.9y,1
10853,12515,59,19,60388,39123,entrepreneur,married,university.degree,0
10854,12516,45,53,1024,13430,admin.,married,high.school,1
10855,12517,38,60,2179,21858,admin.,married,university.degree,1
10856,12518,35,74,60984,30775,technician,married,professional.course,0
10857,12519,38,174,55208,30690,blue-collar,married,basic.4y,0
10858,12520,38,111,44965,46641,admin.,single,basic.9y,0
10859,12521,33,86,2375,14030,blue-collar,married,basic.9y,1
10860,12522,43,38,61137,5115,unemployed,married,professional.course,0
10861,12523,52,205,58316,20484,blue-collar,married,basic.9y,0
10862,12525,43,71,3574,11010,student,single,professional.course,3
10863,12526,36,19,55397,31385,housemaid,married,high.school,-1
10864,12527,53,211,52479,49383,retired,married,high.school,0
10865,12528,28,80,999,12600,admin.,married,high.school,1
10866,12530,29,1149,63009,43103,technician,single,university.degree,0
10867,12531,50,343,65565,36911,blue-collar,married,basic.9y,0
10868,12532,52,141,40782,21081,retired,married,high.school,0
10869,12533,31,1573,53520,19788,blue-collar,married,basic.6y,0
10870,12534,30,59,713,12447,retired,married,high.school,1
10871,12535,42,142,1412,16130,blue-collar,married,basic.9y,1
10872,12536,44,136,1070,15639,technician,married,professional.course,1
10873,12537,45,116,85,12889,management,married,university.degree,1
10874,12538,36,237,62378,14317,self-employed,single,university.degree,0
10875,12539,41,174,51980,29867,blue-collar,married,basic.4y,0
10876,12540,42,53,67,21444,admin.,married,basic.6y,1
10877,12541,41,109,48679,26581,blue-collar,married,basic.9y,0
10878,12542,24,29,2352,14936,blue-collar,married,basic.9y,1
10879,12543,52,84,46588,23787,admin.,married,high.school,0
10880,12544,46,73,48032,26412,management,married,basic.6y,0
10881,12545,38,11,57301,49805,blue-collar,married,basic.4y,0
10882,12546,34,415,46911,48871,management,married,university.degree,0
10883,12547,35,44,69256,26975,blue-collar,married,basic.6y,0
10884,12548,55,23,46647,17769,blue-collar,married,basic.9y,0
10885,12549,27,125,781,23931,blue-collar,married,professional.course,1
10886,12550,37,1663,46283,44679,blue-collar,married,basic.4y,0
10887,12551,22,49,3007,15419,blue-collar,married,professional.course,1
10888,12552,45,398,56162,35337,management,married,university.degree,0
10889,12553,30,64,2290,14427,blue-collar,married,basic.9y,1
10890,12554,35,84,1563,23640,management,married,university.degree,1
10891,12555,54,124,46933,12483,blue-collar,divorced,basic.4y,0
10892,12556,55,154,69418,47974,unemployed,married,high.school,0
10893,12557,29,1617,69161,36366,technician,married,professional.course,0
10894,12558,22,105,994,12462,technician,single,professional.course,3
10895,12559,37,106,2561,14078,technician,married,professional.course,1
10896,12560,41,591,62668,27324,blue-collar,married,professional.course,0
10897,12561,58,165,63864,38624,blue-collar,married,basic.4y,0
10898,12562,36,170,52755,40223,admin.,married,university.degree,0
10899,12563,23,128,197,24391,services,married,high.school,1
10900,12564,43,36,1400,23774,blue-collar,single,basic.9y,2
10901,12565,38,1478,44781,8157,blue-collar,married,basic.9y,0
10902,12566,30,41,3737,16538,admin.,married,professional.course,1
10903,12567,58,40,47334,6602,management,married,basic.6y,0
10904,12568,58,570,46472,5558,blue-collar,married,basic.4y,0
10905,12569,25,121,2187,22596,admin.,divorced,high.school,4
10906,12570,44,39,65336,47963,admin.,divorced,university.degree,0
10907,12571,26,53,870,11873,unemployed,married,basic.9y,1
10908,12572,35,120,1600,15179,admin.,married,high.school,1
10909,12573,41,37,961,11370,technician,married,basic.9y,1
10910,12574,36,825,66644,30642,self-employed,divorced,basic.4y,-1
10911,12575,44,263,43901,49742,blue-collar,married,basic.4y,0
10912,12576,22,107,88,15005,admin.,married,high.school,1
10913,12577,31,55,67106,23004,blue-collar,married,basic.6y,0
10914,12578,42,101,2845,12513,services,married,high.school,1
10915,12579,49,553,54825,8706,blue-collar,married,basic.4y,0
10916,12580,35,15,66791,28908,blue-collar,married,basic.9y,0
10917,12581,48,81,51587,22353,blue-collar,married,basic.9y,0
10918,12582,21,84,678,13092,services,married,basic.6y,1
10919,12583,36,324,43242,9689,blue-collar,married,professional.course,0
10920,12584,42,93,67563,36686,blue-collar,married,basic.9y,0
10921,12585,59,62,59261,29258,retired,married,basic.4y,0
10922,12586,57,19,63592,25095,blue-collar,married,basic.4y,0
10923,12587,54,47,42002,46558,technician,married,high.school,0
10924,12588,23,102,2320,18009,blue-collar,married,basic.9y,1
10925,12589,27,134,46478,15249,admin.,single,university.degree,0
10926,12590,44,9,64811,13458,unemployed,married,basic.9y,0
10927,12591,35,176,68304,33387,management,divorced,high.school,0
