Age,duration,Min_balance,spend_per_month
23,46,3536,17317
47,177,46274,37190
38,170,44512,37426
38,42,52344,45394
31,113,2140,16898
40,136,1821,22517
31,30,1912,13470
37,394,49246,10212
33,42,44808,20076
51,41,53045,19424
37,98,65785,38955
26,114,54921,30675
36,107,154,19720
31,58,357,20476
25,34,284,23799
21,80,1856,13633
36,206,63072,5395
38,104,2004,15629
40,156,46654,28203
39,512,60832,44679
36,50,50792,38611
43,23,66290,44167
26,118,3709,19747
28,52,3101,21489
29,132,916,12106
26,99,1005,12568
44,241,56721,25662
43,107,2573,11679
30,59,44340,49317
40,63,46620,19628
40,54,46578,17843
41,87,50141,13340
45,973,58561,6209
36,122,68842,20457
34,375,49776,49498
50,111,45348,6385
38,50,53939,40603
56,35,40357,15936
34,115,2159,11380
32,157,56302,37511
29,45,45016,16956
30,67,2554,15631
47,134,65626,28632
28,325,65457,41896
35,170,49565,28171
45,124,49813,12342
46,111,55126,17131
31,83,1980,22683
38,57,2800,18850
28,101,1246,24113
31,25,65808,46633
45,528,67630,39599
49,41,60840,34337
23,145,965,12010
38,361,61001,37109
48,493,48756,29240
48,470,62416,14385
41,58,151,24126
47,48,42708,43394
40,26,3644,23720
22,140,964,16870
32,45,992,12416
36,79,56390,13810
29,44,211,18534
35,35,2540,18308
40,716,60605,18191
42,144,1279,12924
49,158,44035,37390
35,85,2721,19281
39,77,497,16146
34,28,2929,13701
29,364,54291,14272
33,78,297,17872
41,57,3498,21096
34,280,41577,23802
35,109,54626,9807
45,74,3093,23440
49,25,66288,26916
56,75,67608,19162
34,64,62656,26176
40,235,46651,35879
30,148,325,15440
40,93,785,14919
35,78,1508,11390
37,21,47200,32281
37,31,58249,20612
49,838,52460,43483
40,64,54784,19069
35,149,1740,14189
37,27,44766,45181
26,68,3400,24859
30,54,1127,20485
47,141,40121,31833
40,144,57815,15512
42,87,3878,13938
26,35,999,16081
38,87,3163,15253
48,75,55569,12575
23,95,2540,20974
45,130,165,19969
30,402,46402,36698
53,60,44265,36437
38,65,2327,19504
32,307,65295,20109
32,53,2561,18168
32,174,54324,14561
37,283,68762,26983
42,1098,61698,16454
38,124,2731,24195
37,351,65889,25403
41,110,1537,22494
43,88,2486,17329
57,471,63300,47760
47,256,62519,40379
47,108,52958,18578
38,48,48469,34140
33,76,57849,38872
43,35,59537,12059
51,375,50841,15128
22,78,3319,22869
36,166,46656,30149
27,55,1048,18694
26,633,57308,48829
45,58,3500,15500
45,326,49415,42703
45,132,2156,24284
34,26,1485,21969
42,42,3395,18899
27,81,3018,14650
59,19,60388,39123
45,53,1024,13430
38,60,2179,21858
35,74,60984,30775
38,174,55208,30690
38,111,44965,46641
33,86,2375,14030
43,38,61137,5115
52,205,58316,20484
22,39,580,11380
43,71,3574,11010
36,19,55397,31385
53,211,52479,49383
28,80,999,12600
32,95,3137,15574
29,1149,63009,43103
50,343,65565,36911
52,141,40782,21081
31,1573,53520,19788
30,59,713,12447
42,142,1412,16130
44,136,1070,15639
45,116,85,12889
36,237,62378,14317
41,174,51980,29867
42,53,67,21444
41,109,48679,26581
24,29,2352,14936
52,84,46588,23787
46,73,48032,26412
38,11,57301,49805
34,415,46911,48871
35,44,69256,26975
55,23,46647,17769
27,125,781,23931
37,1663,46283,44679
22,49,3007,15419
45,398,56162,35337
30,64,2290,14427
35,84,1563,23640
54,124,46933,12483
55,154,69418,47974
29,1617,69161,36366
22,105,994,12462
37,106,2561,14078
41,591,62668,27324
58,165,63864,38624
36,170,52755,40223
23,128,197,24391
43,36,1400,23774
38,1478,44781,8157
30,41,3737,16538
58,40,47334,6602
58,570,46472,5558
25,121,2187,22596
44,39,65336,47963
26,53,870,11873
35,120,1600,15179
41,37,961,11370
36,825,66644,30642
44,263,43901,49742
22,107,88,15005
31,55,67106,23004
42,101,2845,12513
49,553,54825,8706
35,15,66791,28908
48,81,51587,22353
21,84,678,13092
36,324,43242,9689
42,93,67563,36686
59,62,59261,29258
57,19,63592,25095
54,47,42002,46558
23,102,2320,18009
27,134,46478,15249
44,9,64811,13458
35,176,68304,33387
31,72,2186,22301
34,238,50387,29218
39,95,2356,17478
33,9,65456,24449
36,25,43704,45074
25,59,1579,14300
35,81,2304,16386
38,127,745,20804
56,11,64573,25678
28,12,66796,20559
54,8,56294,28709
35,55,63188,47768
29,76,53786,34167
28,66,773,24915
38,13,44541,20265
40,28,46084,13082
28,17,50813,31179
46,47,42629,30131
43,47,2358,15226
43,8,61946,22738
42,8,48005,14846
22,72,1968,16111
58,158,67233,25349
39,145,3483,21116
24,53,3856,23549
27,25,63060,29780
28,9,46921,25258
56,154,56685,13673
32,60,3474,12682
39,89,3353,21828
48,29,46572,16053
39,48,1812,20818
41,58,2908,18322
58,152,55462,28315
26,55,2782,21095
37,49,3096,24497
49,25,61765,22092
36,34,46486,25363
43,10,48016,44595
31,34,55967,5554
40,26,852,20780
45,63,1645,16183
58,29,65086,44576
46,134,69679,5756
27,120,433,21494
41,268,52767,46133
35,103,1698,17684
41,82,69414,9493
50,10,41240,21960
33,97,3132,23036
33,101,3831,20260
33,125,2485,23742
59,435,62964,10897
46,10,62830,15173
29,123,52083,16635
39,8,48633,27618
40,40,3264,13056
42,102,2350,19384
41,13,62532,24513
57,14,42640,42783
39,524,67939,36968
33,25,3373,14506
31,62,3426,16249
57,850,41690,7909
43,818,58754,12207
26,121,1444,21015
31,82,2447,12399
54,7,58213,45042
45,49,64233,7262
44,40,55100,35376
58,15,64375,43733
42,4,53292,35684
39,32,64988,29882
44,8,61750,6525
44,86,2692,16509
34,36,3011,15195
28,95,843,22639
40,17,50970,41463
45,8,56507,49766
34,87,1772,22948
41,118,927,11477
57,20,54017,15121
31,16,68019,18536
39,28,590,21932
29,10,55782,31165
36,285,60300,9745
56,39,56437,28569
36,16,68620,30904
34,57,1598,13971
41,69,2530,22834
53,9,43465,13081
35,132,900,11990
34,205,59762,24987
31,88,2792,13923
28,112,3430,24142
30,99,2993,22423
30,9,47296,42411
31,15,48330,12709
35,46,46836,36597
43,1023,57950,12875
40,253,56483,38153
49,10,66164,32397
21,61,801,21802
22,130,2311,12892
56,51,67189,19721
58,407,60884,40572
44,84,2433,11945
30,9,62929,28230
31,110,58378,13877
34,11,62154,41447
36,54,3748,14739
44,53,3330,18873
41,54,3401,13909
26,40,3755,22084
35,79,69819,8777
22,115,2262,11702
35,78,54354,43150
55,585,45638,39107
31,8,40850,18059
56,129,55786,11563
32,65,60830,39772
43,116,399,19557
44,100,46667,33398
36,126,2779,12874
44,78,423,15108
31,809,40157,17547
35,102,3433,24463
28,106,2251,19581
39,258,42291,11323
29,122,3423,13017
57,27,66778,15976
41,71,3652,12837
43,11,51434,18548
42,143,2885,17752
33,81,51099,41861
31,22,65695,21724
50,116,41046,22641
25,136,62846,17349
29,148,1777,20352
44,10,69559,44775
48,157,42453,20328
21,59,2072,14178
60,11,66905,35306
43,16,66924,41372
35,83,220,21711
48,10,45587,31568
35,556,53777,16888
29,142,2646,15799
37,56,859,12568
37,109,3833,16020
42,38,68906,44424
33,241,55974,34036
50,28,56502,12634
55,27,53676,19021
40,11,61541,13371
56,10,69258,35378
37,23,55357,8582
36,43,59202,25255
36,14,41094,17043
32,149,2639,13456
35,111,1226,22258
28,75,63,15084
49,9,43779,10524
38,101,620,24260
24,119,2745,13291
43,75,3460,18002
24,128,1574,11769
33,78,58919,10344
40,590,41830,37091
38,29,2298,16922
33,135,2877,16593
31,40,64869,19729
44,18,66241,21266
25,35,2861,13690
26,95,3879,12958
31,84,3325,14157
34,34,66702,37563
45,73,562,12412
56,13,69079,9958
24,37,2230,23591
44,160,64241,36212
34,118,676,14670
25,20,62920,6445
59,9,53693,13846
25,287,41706,49426
37,26,56559,37586
31,12,63731,27145
41,79,2596,22807
27,98,3730,15221
45,78,129,21888
25,103,932,13211
25,13,62425,22191
42,55,45243,33273
40,10,60082,16959
28,105,2329,11532
41,61,1335,22389
22,108,742,18254
40,41,2354,21289
58,180,54861,17651
36,149,3295,13187
50,160,49937,5772
31,101,57228,44058
40,30,621,16311
40,17,67482,5268
22,184,54265,22215
27,23,67063,21943
30,78,55445,18817
25,39,3263,11444
21,87,2828,16650
30,83,52209,11776
28,43,3649,12839
29,64,1570,24866
44,42,1435,18749
33,145,1818,22682
48,36,50435,5422
22,114,2166,14895
37,15,52365,22173
40,87,47848,7206
26,84,2285,23944
40,30,42862,44316
38,38,46305,30982
41,39,55072,11138
25,39,3409,13582
34,90,3671,24072
42,45,69487,44345
59,25,64223,18383
30,42,55983,27883
22,44,296,17866
40,252,61910,24748
21,24,62580,26954
24,92,974,22414
47,33,66263,48218
45,123,1678,23503
51,236,40846,25760
50,20,44204,17083
23,48,508,23337
24,71,1031,11394
44,78,3181,14778
47,39,65728,12044
51,16,55891,32241
23,27,2421,24765
44,47,51030,47554
32,135,1835,21430
51,250,45610,21112
28,83,2831,13556
41,216,67615,6030
29,21,52595,38013
25,60,1879,19483
37,94,68333,25162
30,709,61751,26807
46,8,53630,7699
38,144,3246,21629
31,111,51727,16757
33,38,40440,42784
34,19,54703,9749
43,118,1573,13297
23,106,433,12134
58,16,48688,27729
45,19,65564,6639
47,247,67824,37198
26,113,1579,14781
25,73,3667,21663
33,12,47913,30808
44,27,2560,16585
60,10,42862,49531
36,21,55043,47844
44,85,185,17394
52,11,41782,18225
47,9,50938,6636
24,47,3653,20823
38,21,48671,24591
46,7,40363,6771
27,34,1761,13836
45,13,66112,18603
25,72,439,19094
55,61,59313,48020
33,53,2147,18227
34,114,48239,49596
25,11,61838,27279
24,73,2705,14427
42,50,3664,20624
27,10,59302,38629
38,100,1496,19000
29,128,1222,22457
57,185,69520,44206
37,18,51160,20909
22,50,88,18719
26,59,684,14750
43,150,509,18949
33,15,47997,10529
38,134,3541,15823
42,28,1890,12707
23,78,2075,21580
43,48,1105,22079
36,34,2991,17036
36,35,44852,42807
35,13,52166,8873
28,22,54412,30607
49,18,60947,15007
29,118,2299,20419
47,11,65548,32337
27,78,1899,24787
24,57,1698,19352
38,17,52314,7576
46,492,48926,12866
43,29,1065,13403
45,31,1734,19759
26,11,60087,40798
44,104,461,21292
36,146,99,17511
33,11,55877,28831
48,12,48101,28182
37,10,42541,37470
38,86,53339,16197
33,113,105,20544
55,32,51714,49738
26,133,3835,23187
40,36,46279,20916
29,127,364,21922
24,56,3613,12136
30,117,3179,17303
35,10,54169,41730
45,82,2999,16286
41,145,49546,48640
23,139,1496,19422
42,87,3181,16970
28,130,214,16821
32,44,57687,12877
26,44,911,11424
51,60,48696,5014
38,13,41770,28795
43,62,1088,15456
32,62,2243,20758
40,66,2294,15538
37,53,54295,22988
47,9,47116,48626
31,202,50989,22526
41,121,3185,11963
54,204,43081,29284
39,638,65477,36661
32,118,1715,23014
21,74,2692,19776
56,988,64659,40674
23,129,1882,16778
32,85,65293,33610
40,498,59233,13114
42,145,3246,12247
27,99,2174,24689
26,25,1163,21011
45,93,2584,11419
26,123,63164,29086
54,364,48462,13937
47,655,56019,34008
27,98,2918,12588
41,640,64383,25728
36,339,50452,27967
26,64,3889,12546
29,103,368,12752
33,98,58,22708
24,99,474,18284
34,137,65764,31070
30,62,40737,34819
26,56,42860,31244
37,102,1145,24282
44,91,1525,18415
21,78,2109,18548
46,32,47192,30908
38,50,1319,11742
42,214,40649,37210
29,55,2682,23443
24,91,2428,23022
25,130,160,16585
30,93,1829,21908
55,103,41269,7024
43,89,69057,27858
29,347,62491,6184
24,47,1776,19864
34,411,54186,33287
25,55,1469,11209
42,157,45315,11345
44,43,52213,36876
32,75,62429,8978
35,147,1850,18990
26,81,3611,13203
29,64,3419,14362
39,155,53689,14838
33,247,61802,10371
28,72,3362,14548
36,67,62623,26505
44,162,56938,40405
45,58,1560,13038
29,231,65036,44881
44,138,357,15881
36,100,1807,14741
25,105,1423,24254
35,62,2431,23996
31,91,54617,26668
24,80,2887,21395
29,281,52286,5663
21,133,3133,18591
31,101,3609,23869
39,122,1687,24308
44,103,51353,31162
37,129,3245,12147
44,91,42411,29503
33,120,3500,14821
28,178,51576,35409
59,465,67320,13424
45,36,365,12428
58,322,67891,31317
51,177,60246,38445
31,138,2479,17471
32,133,2612,16335
48,677,63011,8510
25,81,953,23647
27,45,2979,11930
39,124,968,20456
36,105,258,23401
31,120,1577,23227
30,301,69873,21032
36,197,43779,26447
56,71,43669,49497
29,190,64072,5865
45,116,65270,28166
51,93,53041,45388
35,29,40554,41504
31,36,3002,14501
39,94,1488,16344
25,150,47235,46403
36,182,41615,17926
38,277,50282,39206
21,53,1586,18927
26,59,3437,16256
30,146,2720,20473
42,105,59033,20834
58,565,48131,42280
37,35,3945,19803
26,57,3589,13155
58,3183,46660,30690
45,117,3784,14242
34,126,1003,12907
41,94,1733,16978
38,113,55378,21797
30,74,1425,17259
32,107,963,24625
60,45,47167,35558
42,75,60566,42990
29,136,3715,20015
26,93,610,13512
34,381,62491,5586
28,66,569,17198
39,45,1358,14074
33,59,67502,37057
33,31,2040,16888
38,38,3134,20563
30,109,3495,16436
44,77,316,18881
38,147,1344,22213
35,74,783,13015
40,91,1941,14955
29,121,63811,31018
34,95,64811,12027
39,213,52145,23866
31,68,1011,22981
31,92,3494,17008
37,212,60862,13140
27,133,2626,24940
30,154,51712,23395
31,76,2922,13443
21,38,3295,13629
40,392,66531,39687
37,124,56134,21851
40,162,47467,37275
33,634,64561,32370
32,79,62795,43737
42,95,2411,12755
27,103,56144,47461
27,141,65964,46383
24,138,3051,13077
43,130,325,19746
35,79,3784,15285
51,133,60948,40252
30,191,41053,41397
28,216,42935,14747
29,133,255,11256
35,115,2647,22903
35,397,68365,46997
29,76,45714,26318
31,47,288,21514
37,25,2528,22058
35,131,69215,45256
42,102,49042,32269
58,326,68441,18358
31,64,2932,20932
24,91,58,15516
33,47,542,17664
54,291,44648,25408
47,185,60911,48690
30,169,59400,38512
27,101,2684,19219
27,77,68,13723
49,183,43632,13500
45,293,50579,34694
36,111,68528,32586
26,31,2832,21982
30,101,58113,40666
43,146,3424,21716
23,94,3331,20277
40,322,51203,30702
39,182,45416,38081
49,117,64505,11528
31,198,46606,20076
37,123,69071,6434
28,120,3655,13477
21,56,2368,24456
37,61,757,23522
43,121,3688,12295
36,85,1751,18649
24,96,1727,11758
35,27,58237,45379
38,117,57433,23269
42,124,65203,35171
44,165,60360,42453
33,141,43828,15897
28,138,48191,45630
41,385,41052,18374
36,123,80,12434
58,50,44228,8572
39,203,42112,5686
23,124,707,20342
41,780,44584,8672
39,98,59836,6422
38,34,3294,22780
39,158,57317,43301
37,99,2086,18480
29,26,3818,18184
54,111,41927,33753
31,84,1253,15627
29,69,68561,43959
33,65,2418,21806
38,104,61909,5729
44,252,63405,33614
53,1049,62811,38981
29,101,278,19877
31,260,41540,12567
28,144,690,13662
38,137,2268,24222
49,158,46427,22669
41,138,1670,11585
37,99,1624,21304
43,40,54,21688
22,36,1797,24568
27,30,1723,15589
41,136,133,17352
43,82,3499,16630
28,54,69831,49004
37,99,3155,17085
26,119,3293,22282
29,215,51411,18571
54,34,52193,6283
42,122,860,20522
40,428,55663,44397
24,48,2652,23077
41,70,2891,19191
28,117,65516,13750
23,69,2529,19711
28,36,62753,49590
25,51,526,22493
26,173,50465,39906
38,150,47776,14862
38,292,68792,33779
44,183,51096,48731
27,200,41570,35507
27,97,2423,11648
52,304,53895,12253
33,74,2579,19607
36,95,673,22258
36,426,69415,31013
26,145,426,11292
41,86,52929,15635
33,103,3616,21335
37,305,42178,24189
38,110,68339,44560
29,139,2342,16183
45,99,2304,12387
33,102,52361,17023
30,93,1491,16425
42,340,51268,27769
27,133,3136,19009
41,529,67379,6670
21,56,2483,13168
47,484,50121,9042
29,69,532,24699
34,94,2991,19908
57,156,44447,5969
57,221,58577,14137
31,110,1734,14972
42,33,1849,20687
35,157,61517,42244
27,420,46644,46375
39,52,1230,23402
40,289,44333,41879
53,307,65924,33410
28,58,1760,19903
42,650,48066,8701
43,660,47334,20377
36,81,2090,21183
40,96,45291,30832
24,28,1802,15322
46,220,62543,7814
21,121,337,16888
33,131,3127,21766
38,32,54782,19166
43,44,51170,47649
25,129,1686,20890
33,112,1599,19222
30,58,2972,11672
47,348,53337,26181
39,25,3699,12047
27,149,3403,18530
45,109,1893,20040
51,372,43281,39179
28,60,61191,42227
28,134,44206,9811
28,108,68078,27129
44,146,3360,12566
30,957,58391,40803
46,83,68760,37503
40,343,65301,5891
25,125,530,11376
42,93,1754,19584
36,269,58646,47577
46,375,46678,24596
48,202,69578,33430
32,149,69539,33075
39,38,1673,19316
34,128,721,13998
29,211,50749,25165
43,24,41775,49433
22,25,2282,19007
42,472,46604,5650
28,132,495,21429
40,58,2819,11797
39,206,44082,38009
41,61,93,17148
53,183,55202,15322
30,267,43175,49688
36,414,41583,8834
40,55,49,17200
42,52,2129,14195
38,85,48077,22296
38,125,62036,25653
48,256,55422,30050
45,172,52856,30156
58,84,54214,9703
38,127,1825,23214
36,138,3568,19804
42,130,63972,10494
53,115,41920,31027
38,168,45627,15434
32,31,1296,13474
44,85,3162,24671
50,90,40015,8003
39,45,800,12672
45,121,100,23955
36,147,3441,13103
43,131,2808,13619
43,203,61632,45267
30,61,674,24156
36,88,55456,33980
28,105,3942,12824
29,42,56221,24808
32,148,67,17075
27,135,3213,21560
23,114,443,12094
21,103,1937,18208
52,306,45135,6030
41,79,368,14097
27,100,42601,49494
30,501,49228,15664
45,144,3361,21459
41,504,51261,26668
25,35,1020,12426
45,148,1996,18660
37,515,57550,48176
38,389,52611,44290
50,155,41326,42981
30,146,1472,23134
39,74,51404,41825
24,34,560,12328
30,172,67090,49467
26,41,913,18285
43,155,59864,47350
26,277,57708,43192
21,121,3277,21467
39,130,371,17894
23,194,59705,25396
55,385,49142,23374
36,124,57941,13620
43,68,3442,15493
32,566,46657,19714
46,257,53593,18729
41,100,2439,19191
24,270,51067,45988
37,43,41606,14236
27,433,69025,21248
36,30,1544,21162
35,59,2683,20012
32,191,61024,6836
26,634,61561,37600
32,142,2398,24111
45,31,40315,9986
29,52,48402,47490
42,122,783,21495
32,99,47781,20086
29,88,1105,23954
43,169,61743,39939
32,68,51667,20202
30,30,59698,6713
27,138,202,16014
22,40,1995,24966
38,56,2222,14979
43,105,53585,21158
42,74,2963,17550
31,538,48868,40871
36,164,51941,26931
43,98,766,13839
28,46,58574,35281
31,64,42840,9083
30,105,47163,24676
43,121,2406,18777
27,584,51995,5621
35,260,49818,39474
24,145,3710,16445
30,121,69646,27756
41,101,63158,45622
23,38,608,11609
31,400,61062,15733
43,36,256,17873
35,88,1051,22153
57,80,53724,26185
41,56,774,21701
32,96,1112,21024
31,692,67773,38070
37,85,61193,46491
26,678,41849,48367
38,96,57979,5591
29,140,3238,11281
32,78,3651,18207
53,53,67795,38245
41,86,2261,22190
23,122,1491,23603
33,203,61360,31884
45,407,65934,25739
34,225,61166,22794
28,145,3830,22783
42,61,66526,28878
29,286,50980,5568
23,119,2502,21124
31,138,3400,17222
59,150,64008,23097
27,178,49418,19960
42,106,3489,20199
35,31,136,14611
31,130,362,23463
49,333,56196,48558
44,27,523,16532
23,47,456,23651
46,65,67198,49966
23,73,1127,21289
23,76,2939,11016
